newstxt	NA	2017	9	3.2	Este activista ucraniano muy activo dentro de la oposición contra el presidente Viktor Yanukovitch afirma haber sido secuestrado el 22 de enero en Kiev y torturado durante una semana, antes de ser liberado en medio de un bosque.	Este opositor de 35 años y padre de tres niños fue secuestrado el 22 de enero en Kiev y torturado durante una semana antes de ser liberado en medio de un bosque.
newswiretxt	NA	2017	17	2.6	Moscú El presidente de Perú, Ollanta Humala, se reúne hoy con el jefe del Kremlin, Vladímir Putin, en la primera jornada de su visita a Rusia, la primera de un jefe de Estado de ese país latinoamericano en 45 años de relaciones diplomáticas.	Humala y Putin refuerzan lazos en la primera visita de un presidente de Perú a Rusia Novo-Ogariovo.
main-captions	MSRvid	2012test	0668	3.250	A cat is trying to touch a dog.	The cat teased the dog by touching his head.
main-news	deft-news	2014	0278	2	russia is fulfilling obligations and decreasing forces. 	russia's suspension of obligations under the cfe treaty is temporary.
main-news	MSRpar	2012test	0513	4.500	Long lines formed outside gas stations and people rushed to get money from cash machines Sunday as Israelis prepared to weather a strike that threatened to paralyze the country.	Long lines formed Sunday outside gas stations and people rushed to get money from cash machines as Israelis braced for the strike's effects.
main-captions	images	2015	0986	5.00	A dog running through snow.	A dog runs in the snow.
main-news	headlines	2014	0352	2.6	Pakistani Taliban chief Hakimullah Mehsud killed in drone strike	Pakistan Taliban vows revenge, to repay Hakimullah's killing in bloodshed
main-captions	images	2015	0264	4.00	A child in a blue and white team uniform chasing a soccer ball.	A young boy in a blue soccer uniform chasing a ball.
wikipediatxt	NA	2017	240	1.2	La denominación de "Jardín Persa" remite a una tradición y a un estilo de la concepción de los jardines que tiene su origen en Persia (actual Irán).	El concepto persa de un jardín ideal (parecido a un paraíso), tiene su mejor representación en el Taj Mahal.
main-news	MSRpar	2012train	0692	3.800	Besides battling its sales slump, Siebel also has been sparring with some investors upset about huge stock option windfalls company managers have pocketed.	Besides a sales slump, Siebel is sparring with some shareholders over management stock option windfalls.
li65txt	NA	2017	26	0.15	Un cementerio es un lugar donde los cuerpos de las personas muertas o sus cenizas son sepultadas.	Un bosque es un lugar con muchos árboles.
main-captions	images	2015	0666	1.00	Many people run in a race on a street.	A puppy running along a street.
main-captions	images	2014	0353	4.2	A train is at a train station.	A train parked at a train station.
main-news	headlines	2013	0549	3.4	ArQule, Daiichi stop lung cancer trial, shares tank	ArQule stock plunges as lung cancer study shelved
main-news	MSRpar	2012train	0046	3.800	However, we have decided to opt for the European consortium's engine as the best overall solution and due to the substantial price efforts made".	However, we have decided to opt for the European consortium's engine as the best overall solution."
main-captions	MSRvid	2012test	0059	4.000	A woman is frying fish.	A woman is cooking fish.
main-forum	deft-forum	2014	0213	2.2	morals do not exist, so technically nothing can be morally wrong.	I ask again if God does not exist can anything be morally wrong?
main-news	headlines	2015	0060	1.00	Palestinian prisoners arrive at Muqata in Ramallah	Pakistani prisoner assaulted in Jammu jail
newstxt	NA	2017	203	3.6	El jefe negociador del gobierno, Humberto de la Calle, no formuló declaraciones a la prensa a su llegada al Palacio de las Convenciones, sede de las conversaciones.	Como suele ser habitual, los negociadores del Gobierno de Colombia, liderados por el exvicepresidente Humberto de la Calle, no hicieron declaraciones a los medios a su llegada al Palacio de Convenciones de La Habana, sede permanente del diálogo.
main-news	deft-news	2014	0199	4.2	nuclear weapon systems at a high level of readiness increase the risk of those weapons being used including unintentionally with catastrophic consequences. 	the resolution says that the high level of readiness increases the risk of the use of such weapons and that the unintentional or accidental use would have catastrophic consequences.
main-captions	images	2015	0025	4.40	The two dogs are running on the grass.	Two dogs are playing in the grass.
main-news	headlines	2013	0544	2.2	6 NATO troops killed in Afghanistan	NATO Soldier Killed in Afghanistan
main-captions	images	2014	0230	5	Red double decker bus.	A red, double-decker bus.
main-news	headlines	2013	0689	4.2	Spain jobless rate hits new high	Spain's jobless claims hit new high
main-news	MSRpar	2012train	0019	5.000	When the bomb exploded at the Casa de España, customers were eating dinner and playing bingo.	At the Casa de Espaa, customers were eating dinner and playing bingo when a bomb went off.
wikipediatxt	NA	2017	32	1.2	"Gladiolus" y "Moraea" son géneros muy amplios y componentes principales de la flora sub-Saharana y sudafricana.	"Moraea" y "Homeria" son dos géneros de plantas venenosas y representan un problema en las regiones productoras de ovinos y bovinos, notablemente en Sudáfrica.
newswiretxt	NA	2017	238	2.4	El anuncio se produjo solo un día después de que las autoridades sanitarias del país dijesen que no se habían registrado más casos -mucho menos fallecidos- luego de que una niña de dos años que viajó al país procedente de Guinea falleciese a causa del virus a finales de octubre.	Se cree que ambos nunca tuvieron contacto con el primer caso registrado en el país, una niña de dos años de edad que viajó a Malí procedente de Guinea y que falleció a causa del virus del Ébola a finales de octubre en un hospital de la ciudad de Kayes, oeste del país.
main-news	headlines	2013	0340	4	Golf: Westwood takes lead in Dubai Desert Classic	Westwood in front a Dubai Desert Classic
main-captions	MSRvid	2012train	0009	3.750	A small boy is playing with a dog.	A baby is playing with a dog.
main-news	headlines	2014	0235	3.4	Roadside bombs kill 5 in Afghanistan	Roadside bomb kills 3 policemen in Afghanistan
main-captions	MSRvid	2012test	0319	3.200	A boy is playing a key-board.	A boy is playing the piano.
main-captions	MSRvid	2012test	0718	4.000	A rider is running and jumping her horse.	A woman jumps hurdles on a horse.
main-news	MSRpar	2012test	0143	3.500	"These are dark days for our industry," Giovanni Bisignani, director general of the Geneva-based organization, said in a statement.	"These are dark days for our industry," the Geneva-based International Air Transport Association's Director-General Giovanni Bisignani said.
main-news	headlines	2013	0121	2.4	2 Palestinians killed in Israeli airstrikes	Four Palestinians killed in IAF strike
main-news	MSRpar	2012test	0297	3.800	One had also pointed to the word refugee in an English/Turkish dictionary.	One man had brandished an English-Turkish dictionary and pointed to the word "refugee".
main-news	headlines	2013	0111	0.8	India bans bulk texts after riots	Tunisia lifts curfew after riots
main-forum	deft-forum	2014	0163	3	We are all vessels filled with many wonders.	Landon Memory from CATS We are all vessels filled with many wonders.
main-news	MSRpar	2012train	0192	4.000	"It appears from our initial report that this was a textbook landing considering the circumstances," Burke said.	Said Mr. Burke: "It was a textbook landing considering the circumstances."
main-forum	deft-forum	2014	0254	5	I think you need to reread what I wrote.	You need to reread what I wrote.
main-news	MSRpar	2012train	0276	3.250	On the other hand, if this will help further establish Steve's innocence, we welcome it."	If draining the ponds in Maryland will further help establish Steve's innocence, we welcome it."
main-news	MSRpar	2012train	0423	2.250	The currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.	The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29, little changed from Friday.
newstxt	NA	2017	466	1	En un giro inesperado de las pesquisas, este sábado el estudiante universitario Fabio Raposo, de 22 años de edad, se ha presentado ante la 16ª Delegación de Policía de Barra da Tijuca, en Río de Janeiro, para dar su versión de los hechos.	La presidenta de Brasil, Dilma Rousseff, indicó que la muerte de Andrade "indigna y entristece" y ofreció la ayuda de la policía federal para hallar a los culpables.
main-news	headlines	2014	0645	5	Snowden thanks Russia for asylum	Snowden thanks Russia for granting asylum
main-news	headlines	2015	0397	0.40	No argument with Jakarta on boats: Abbott	No agreement at Iran nuclear talks
newswiretxt	NA	2017	267	1.2	Antes de la reunión, el secretario general de la Organización para la Seguridad y la Cooperación en Europa , Lamberto Zannier, reconoció que el alto el fuego era cada vez más virtual y que la llegada de armas a la zona rebelde podía “llevar a una confrontación más abierta”.	El martes, la Organización para la Seguridad y Cooperación en Europa también denunció haber observado a 43 camiones militares rusos moviéndose hacia la frontera oriental de Ucrania.
main-news	headlines	2013	0361	3.8	Sectarian clashes rock Lebanese city of Tripoli	Sectarian clashes rock Lebanese city, 3 killed
main-captions	MSRvid	2012train	0331	0.800	A woman is cutting an onion.	A woman is rowing a boat.
newstxt	NA	2017	275	2	Pero sería criminal no intentar lograr un éxito", aseguró el diplomático, especialmente involucrado en las negociaciones sobre el programa nuclear iraní.	Teherán y Washington abogaron este domingo, en la Conferencia de Seguridad de Múnich , por desterrar la desconfianza mutua de cara a la próxima reanudación de las negociaciones sobre el controvertido programa nuclear iraní.
main-forum	deft-forum	2014	0087	2.2	The Nazis increases the longevity of a handgun permit from  to  years.	The Nazis lowered the minimum age to buy a firearm from  to .
main-news	headlines	2014	0551	0	Senate to vote on moving ahead on Hagel nod	Benedict comes home to new house and new Pope
main-captions	images	2014	0045	4.4	Camouflage airplane sitting on grassy field.	A camouflaged plane sitting on the green grass.
newswiretxt	NA	2017	403	1.8	La policía de Gales del Sur, irrumpió en la habitación de un hotel cuando Matthew Williams le estaba comiendo la cara a una mujer .	El caso ocurrió en el antiguo Hotel Sirhowy hacia las 01.23 GMT, desde donde la Policía fue informada de que un hombre identificado como Matthew Williams estaba atacando a una mujer, según esa fuerza de seguridad.
main-news	deft-news	2014	0063	3.4	a staff of 30 specialists will conduct research and training on cyber warfare and will be prepared to assist nato members with response to any future cyber attacks. 	a staff of 30 specialists will conduct research and training on cyber warfare.
